datetime int bmp2_temp bmp2_pres bmp2_slp bmp2_alt bme2_hum htu_temp htu_hum sth_temp sth_hum tipping vis_light ir_light uv_light wind_dir wind_speed mcp9808
"2023-02-26 16:00:00" -999.99 14.75 1020.7 1026.52 -999.99 -999.99 14.9 53.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.75
"2023-02-26 17:00:00" -999.99 13.2 1021.3 1027.12 -999.99 -999.99 13.2 63.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.2
"2023-02-26 18:00:00" -999.99 13.5 1021.9 1027.73 -999.99 -999.99 13.3 63.1 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.6
"2023-02-26 19:00:00" -999.99 14.4 1022.3 1028.13 -999.99 -999.99 14.2 60.5 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 0.6 14.2
"2023-02-26 20:00:00" -999.99 13.45 1022.7 1028.53 -999.99 -999.99 13.25 64.25 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.15
"2023-02-26 21:00:00" -999.99 12.8 1022.9 1028.73 -999.99 -999.99 12.6 65.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 346.0 -999.99 12.7
"2023-02-26 22:00:00" -999.99 12.05 1023.1 1028.93 -999.99 -999.99 11.95 69.8 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 11.8
"2023-02-26 23:00:00" -999.99 11.7 1022.8 1028.63 -999.99 -999.99 11.5 70.8 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 11.5
"2023-02-27 00:00:00" -999.99 11.4 1022.8 1028.63 -999.99 -999.99 11.3 72.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 1.75 11.2
"2023-02-27 01:00:00" -999.99 11.3 1022.9 1028.73 -999.99 -999.99 11.1 72.95 -999.99 -999.99 -999.99 261.0 253.0 -999.99 350.0 1.9 11.1
"2023-02-27 02:00:00" -999.99 11.3 1023.1 1028.93 -999.99 -999.99 11.1 71.8 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 1.9 11.1
"2023-02-27 03:00:00" -999.99 11.2 1023.1 1028.93 -999.99 -999.99 11.0 73.25 -999.99 -999.99 -999.99 261.0 253.0 -999.99 348.0 1.9 10.9
"2023-02-27 04:00:00" -999.99 11.5 1023.5 1029.34 -999.99 -999.99 11.3 70.9 -999.99 -999.99 -999.99 280.5 489.5 -999.99 347.5 1.6 11.4
"2023-02-27 05:00:00" -999.99 12.7 1023.8 1029.64 -999.99 -999.99 12.6 67.15 -999.99 -999.99 -999.99 342.5 1173.5 0.5 347.0 1.5 12.5
"2023-02-27 06:00:00" -999.99 14.1 1024.0 1029.84 -999.99 -999.99 13.9 62.7 -999.99 -999.99 -999.99 366.0 1388.0 0.6 -999.99 1.5 13.8
"2023-02-27 07:00:00" -999.99 15.7 1024.0 1029.84 -999.99 -999.99 15.5 59.65 -999.99 -999.99 -999.99 409.0 1836.5 0.8 -999.99 1.2 15.4
"2023-02-27 08:00:00" -999.99 17.7 -999.99 -999.99 -999.99 -999.99 17.5 53.9 -999.99 -999.99 -999.99 440.0 2162.0 1.0 349.0 1.15 17.25
"2023-02-27 09:00:00" -999.99 21.0 1023.3 1029.14 -999.99 -999.99 20.8 48.4 -999.99 -999.99 -999.99 617.0 3987.0 1.9 -999.99 0.8 20.5
"2023-02-27 10:00:00" -999.99 25.4 1022.2 1028.03 -999.99 -999.99 25.3 35.95 -999.99 -999.99 -999.99 651.5 4363.0 2.1 -999.99 -999.99 24.65
"2023-02-27 11:00:00" -999.99 26.5 1021.5 1027.33 -999.99 -999.99 26.1 26.6 -999.99 -999.99 -999.99 607.0 3920.5 1.9 -999.99 -999.99 26.1
"2023-02-27 12:00:00" -999.99 27.5 1020.9 1026.72 -999.99 -999.99 26.9 25.05 -999.99 -999.99 -999.99 505.5 2853.5 1.3 122.5 -999.99 26.8
"2023-02-27 13:00:00" -999.99 26.4 1020.7 1026.52 -999.99 -999.99 25.8 27.1 -999.99 -999.99 -999.99 410.0 1835.0 0.8 170.0 0.8 26.2
"2023-02-27 14:00:00" -999.99 24.85 1020.9 1026.72 -999.99 -999.99 24.35 30.85 -999.99 -999.99 -999.99 298.5 606.0 0.2 180.5 -999.99 24.7
"2023-02-27 15:00:00" -999.99 21.4 1021.4 1027.23 -999.99 -999.99 21.1 40.7 -999.99 -999.99 -999.99 262.5 266.5 -999.99 226.5 -999.99 21.1
"2023-02-27 16:00:00" -999.99 18.4 1022.1 1027.93 -999.99 -999.99 18.4 53.25 -999.99 -999.99 -999.99 261.0 253.0 -999.99 284.0 -999.99 18.2
"2023-02-27 17:00:00" -999.99 15.5 1022.6 1028.43 -999.99 -999.99 15.4 65.1 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.4
"2023-02-27 18:00:00" -999.99 14.0 1022.7 1028.53 -999.99 -999.99 14.0 69.9 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.1
"2023-02-27 19:00:00" -999.99 13.8 1023.0 1028.83 -999.99 -999.99 13.65 73.0 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 13.8
"2023-02-27 20:00:00" -999.99 14.3 1023.2 1029.04 -999.99 -999.99 14.1 69.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 28.0 -999.99 14.1
"2023-02-27 21:00:00" -999.99 13.6 1023.3 1029.14 -999.99 -999.99 13.4 67.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.4
"2023-02-27 22:00:00" -999.99 13.1 1023.5 1029.34 -999.99 -999.99 12.9 70.5 -999.99 -999.99 -999.99 261.0 253.0 -999.99 346.5 -999.99 12.9
"2023-02-27 23:00:00" -999.99 12.4 1023.1 1028.93 -999.99 -999.99 12.2 72.5 -999.99 -999.99 -999.99 261.0 253.0 -999.99 339.5 -999.99 12.2
"2023-02-28 00:00:00" -999.99 12.1 1022.7 1028.53 -999.99 -999.99 11.9 73.5 -999.99 -999.99 -999.99 261.0 253.0 -999.99 332.0 -999.99 11.9
"2023-02-28 01:00:00" -999.99 11.8 1023.0 1028.83 -999.99 -999.99 11.6 74.9 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 0.7 11.6
"2023-02-28 02:00:00" -999.99 11.9 1023.1 1028.93 -999.99 -999.99 11.7 71.9 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 11.7
"2023-02-28 03:00:00" -999.99 11.4 1023.1 1028.93 -999.99 -999.99 11.1 76.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 11.1
"2023-02-28 04:00:00" -999.99 11.2 1023.1 1028.93 -999.99 -999.99 11.0 76.8 -999.99 -999.99 -999.99 275.5 425.0 -999.99 -999.99 -999.99 11.0
"2023-02-28 05:00:00" -999.99 13.2 1023.3 1029.14 -999.99 -999.99 13.1 68.9 -999.99 -999.99 -999.99 348.5 1209.0 0.5 -999.99 -999.99 13.0
"2023-02-28 06:00:00" -999.99 16.2 1023.1 1028.93 -999.99 -999.99 16.2 59.2 -999.99 -999.99 -999.99 455.5 2361.0 1.1 344.5 1.0 15.9
"2023-02-28 07:00:00" -999.99 19.8 1022.5 1028.33 -999.99 -999.99 19.8 49.9 -999.99 -999.99 -999.99 577.0 3611.0 1.7 340.0 0.9 19.4
"2023-02-28 08:00:00" -999.99 22.75 1021.75 1027.58 -999.99 -999.99 22.7 42.45 -999.99 -999.99 -999.99 617.5 3979.0 1.9 -999.99 0.8 22.1
"2023-02-28 09:00:00" -999.99 25.0 1020.8 1026.62 -999.99 -999.99 25.1 36.2 -999.99 -999.99 -999.99 661.5 4431.5 2.2 -999.99 -999.99 24.35
"2023-02-28 10:00:00" -999.99 27.1 1019.6 1025.41 -999.99 -999.99 27.2 27.55 -999.99 -999.99 -999.99 651.0 4314.5 2.1 241.5 -999.99 26.85
"2023-02-28 11:00:00" -999.99 27.7 1018.6 1024.41 -999.99 -999.99 27.4 26.5 -999.99 -999.99 -999.99 604.0 3857.0 1.9 206.0 -999.99 27.6
"2023-02-28 12:00:00" -999.99 28.0 1017.8 1023.6 -999.99 -999.99 27.9 24.05 -999.99 -999.99 -999.99 508.5 2884.0 1.4 231.0 -999.99 27.9
"2023-02-28 13:00:00" -999.99 28.1 1017.4 1023.2 -999.99 -999.99 27.8 25.1 -999.99 -999.99 -999.99 401.5 1739.5 0.8 237.0 -999.99 28.1
"2023-02-28 14:00:00" -999.99 25.75 1017.3 1023.1 -999.99 -999.99 25.4 29.3 -999.99 -999.99 -999.99 291.5 538.5 0.2 236.5 -999.99 25.65
"2023-02-28 15:00:00" -999.99 22.7 1017.6 1023.4 -999.99 -999.99 22.4 35.6 -999.99 -999.99 -999.99 263.0 268.0 -999.99 233.0 -999.99 22.4
"2023-02-28 16:00:00" -999.99 20.6 1018.0 1023.81 -999.99 -999.99 20.4 39.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 174.0 -999.99 20.4
"2023-02-28 17:00:00" -999.99 16.9 -999.99 -999.99 -999.99 -999.99 16.95 53.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 16.6
"2023-02-28 18:00:00" -999.99 15.4 1018.4 1024.21 -999.99 -999.99 15.2 58.9 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.35
"2023-02-28 19:00:00" -999.99 13.9 1018.6 1024.41 -999.99 -999.99 13.9 66.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 174.0 -999.99 14.0
"2023-02-28 20:00:00" -999.99 14.9 1018.3 1024.11 -999.99 -999.99 14.7 64.65 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 14.8
"2023-02-28 21:00:00" -999.99 14.6 1018.1 1023.91 -999.99 -999.99 14.4 66.65 -999.99 -999.99 -999.99 260.5 253.0 -999.99 344.0 0.95 14.4
"2023-02-28 22:00:00" -999.99 14.0 1017.9 1023.71 -999.99 -999.99 13.8 69.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 341.0 -999.99 13.8
"2023-02-28 23:00:00" -999.99 13.4 1017.5 1023.3 -999.99 -999.99 13.3 69.85 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.3
"2023-03-01 00:00:00" -999.99 12.2 1017.3 1023.1 -999.99 -999.99 12.05 74.75 -999.99 -999.99 -999.99 261.0 253.0 -999.99 331.0 -999.99 12.1
"2023-03-01 01:00:00" -999.99 12.8 1017.0 1022.8 -999.99 -999.99 12.6 69.1 -999.99 -999.99 -999.99 260.0 253.0 -999.99 339.0 0.8 12.6
"2023-03-01 02:00:00" -999.99 12.6 1017.0 1022.8 -999.99 -999.99 12.3 71.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 342.0 0.8 12.3
"2023-03-01 03:00:00" -999.99 12.0 1017.1 1022.9 -999.99 -999.99 11.8 75.5 -999.99 -999.99 -999.99 261.0 253.0 -999.99 341.5 0.85 11.8
"2023-03-01 04:00:00" -999.99 11.6 -999.99 -999.99 -999.99 -999.99 11.4 77.5 -999.99 -999.99 -999.99 274.5 394.0 -999.99 337.0 -999.99 11.4
"2023-03-01 05:00:00" -999.99 12.8 1017.4 1023.2 -999.99 -999.99 12.7 70.4 -999.99 -999.99 -999.99 343.0 1153.0 0.5 346.0 0.9 12.6
"2023-03-01 06:00:00" -999.99 16.2 1017.5 1023.3 -999.99 -999.99 16.5 58.2 -999.99 -999.99 -999.99 464.0 2450.0 1.1 -999.99 -999.99 15.95
"2023-03-01 07:00:00" -999.99 20.5 1016.9 1022.7 -999.99 -999.99 20.7 46.6 -999.99 -999.99 -999.99 566.0 3436.0 1.65 -999.99 -999.99 19.95
"2023-03-01 08:00:00" -999.99 23.9 1016.3 1022.1 -999.99 -999.99 24.1 39.2 -999.99 -999.99 -999.99 646.0 4266.0 2.1 -999.99 -999.99 23.3
"2023-03-01 09:00:00" -999.99 26.7 1015.6 1021.39 -999.99 -999.99 26.8 29.3 -999.99 -999.99 -999.99 679.0 4576.0 2.3 197.0 -999.99 26.3
"2023-03-01 10:00:00" -999.99 27.8 1014.6 1020.39 -999.99 -999.99 28.1 24.3 -999.99 -999.99 -999.99 669.5 4489.5 2.2 252.5 -999.99 27.6
"2023-03-01 11:00:00" -999.99 29.0 1013.4 1019.18 -999.99 -999.99 28.8 22.95 -999.99 -999.99 -999.99 611.5 3921.0 1.9 225.0 -999.99 28.6
"2023-03-01 12:00:00" -999.99 29.3 1013.0 1018.78 -999.99 -999.99 29.0 23.1 -999.99 -999.99 -999.99 516.5 2955.5 1.4 220.5 -999.99 29.2
"2023-03-01 13:00:00" -999.99 28.6 1012.6 1018.38 -999.99 -999.99 28.1 24.5 -999.99 -999.99 -999.99 412.0 1847.0 0.8 215.0 1.1 28.5
"2023-03-01 14:00:00" -999.99 26.1 -999.99 -999.99 -999.99 -999.99 25.6 33.85 -999.99 -999.99 -999.99 310.5 750.0 0.3 221.0 0.95 25.9
"2023-03-01 15:00:00" -999.99 23.25 1012.9 1018.68 -999.99 -999.99 22.9 39.45 -999.99 -999.99 -999.99 263.0 269.0 -999.99 235.5 -999.99 22.9
"2023-03-01 16:00:00" -999.99 21.3 1013.2 1018.98 -999.99 -999.99 21.0 43.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 213.0 -999.99 21.0
"2023-03-01 17:00:00" -999.99 18.45 1013.6 1019.38 -999.99 -999.99 18.35 51.35 -999.99 -999.99 -999.99 260.5 253.0 -999.99 268.0 -999.99 18.1
"2023-03-01 18:00:00" -999.99 16.4 1013.7 1019.48 -999.99 -999.99 16.2 58.9 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 16.2
"2023-03-01 19:00:00" -999.99 14.8 1014.2 1019.98 -999.99 -999.99 14.75 65.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.8
"2023-03-01 20:00:00" -999.99 14.2 1014.2 1019.98 -999.99 -999.99 14.0 70.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.1
"2023-03-01 21:00:00" -999.99 13.8 1013.8 1019.58 -999.99 -999.99 13.7 73.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.8
"2023-03-01 22:00:00" -999.99 13.8 1013.5 1019.28 -999.99 -999.99 13.6 73.25 -999.99 -999.99 -999.99 260.0 253.0 -999.99 356.0 -999.99 13.65
"2023-03-01 23:00:00" -999.99 13.4 1013.3 1019.08 -999.99 -999.99 13.25 72.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.4
"2023-03-02 00:00:00" -999.99 13.3 1012.9 1018.68 -999.99 -999.99 13.1 73.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 343.0 0.9 13.1
"2023-03-02 01:00:00" -999.99 13.1 -999.99 -999.99 -999.99 -999.99 12.9 73.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 0.9 12.9
"2023-03-02 02:00:00" -999.99 13.0 1012.7 1018.48 -999.99 -999.99 12.7 71.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 1.0 12.8
"2023-03-02 03:00:00" -999.99 12.7 -999.99 -999.99 -999.99 -999.99 12.5 71.6 -999.99 -999.99 -999.99 260.0 254.0 -999.99 345.0 0.8 12.5
"2023-03-02 04:00:00" -999.99 12.5 1012.9 1018.68 -999.99 -999.99 12.3 72.95 -999.99 -999.99 -999.99 276.0 434.5 -999.99 -999.99 0.9 12.3
"2023-03-02 05:00:00" -999.99 13.7 1013.2 1018.98 -999.99 -999.99 13.65 67.9 -999.99 -999.99 -999.99 351.5 1233.5 0.5 -999.99 0.95 13.45
"2023-03-02 06:00:00" -999.99 16.15 1013.4 1019.18 -999.99 -999.99 16.25 60.3 -999.99 -999.99 -999.99 463.0 2466.5 1.1 333.0 0.9 15.9
"2023-03-02 07:00:00" -999.99 19.9 1013.2 1018.98 -999.99 -999.99 20.2 50.2 -999.99 -999.99 -999.99 574.0 3580.0 1.7 -999.99 0.9 19.6
"2023-03-02 08:00:00" -999.99 24.15 1012.6 1018.38 -999.99 -999.99 24.3 40.65 -999.99 -999.99 -999.99 646.0 4301.5 2.1 -999.99 -999.99 23.5
"2023-03-02 09:00:00" -999.99 26.45 1012.0 1017.77 -999.99 -999.99 26.5 30.5 -999.99 -999.99 -999.99 642.5 4252.5 2.1 169.5 -999.99 26.1
"2023-03-02 10:00:00" -999.99 27.2 1010.9 1016.67 -999.99 -999.99 27.0 26.0 -999.99 -999.99 -999.99 622.5 4108.0 2.0 192.0 -999.99 27.1
"2023-03-02 11:00:00" -999.99 27.9 1010.2 1015.96 -999.99 -999.99 27.6 24.3 -999.99 -999.99 -999.99 600.0 3828.0 1.8 170.0 -999.99 27.8
"2023-03-02 12:00:00" -999.99 28.3 1009.7 1015.46 -999.99 -999.99 28.05 21.0 -999.99 -999.99 -999.99 525.5 3097.0 1.4 232.5 -999.99 28.1
"2023-03-02 13:00:00" -999.99 26.5 1009.65 1015.41 -999.99 -999.99 26.2 25.25 -999.99 -999.99 -999.99 363.5 1302.0 0.6 210.0 -999.99 26.4
"2023-03-02 14:00:00" -999.99 23.5 1010.1 1015.86 -999.99 -999.99 23.25 33.7 -999.99 -999.99 -999.99 295.5 618.0 0.2 234.0 1.1 23.25
"2023-03-02 15:00:00" -999.99 22.1 1010.0 1015.76 -999.99 -999.99 21.9 34.7 -999.99 -999.99 -999.99 262.0 265.0 -999.99 111.0 -999.99 21.8
"2023-03-02 16:00:00" -999.99 19.7 1010.7 1016.46 -999.99 -999.99 19.6 42.4 -999.99 -999.99 -999.99 261.0 253.0 -999.99 164.0 -999.99 19.4
"2023-03-02 17:00:00" -999.99 17.35 1010.8 1016.56 -999.99 -999.99 17.25 51.8 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 17.15
"2023-03-02 18:00:00" -999.99 16.5 1011.0 1016.77 -999.99 -999.99 16.3 54.65 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 16.2
"2023-03-02 19:00:00" -999.99 15.7 1010.9 1016.67 -999.99 -999.99 15.6 59.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.7
"2023-03-02 20:00:00" -999.99 15.8 1010.8 1016.56 -999.99 -999.99 15.6 56.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.6
"2023-03-02 21:00:00" -999.99 15.85 1010.3 1016.06 -999.99 -999.99 15.7 57.0 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 15.8
"2023-03-02 22:00:00" -999.99 16.3 1009.3 1015.06 -999.99 -999.99 16.1 54.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 16.2
"2023-03-02 23:00:00" -999.99 17.4 1008.6 1014.35 -999.99 -999.99 17.15 50.8 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 1.7 17.0
"2023-03-03 00:00:00" -999.99 19.8 1007.0 1012.74 -999.99 -999.99 19.6 37.65 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 19.5
"2023-03-03 01:00:00" -999.99 20.25 1006.8 1012.54 -999.99 -999.99 20.0 37.05 -999.99 -999.99 -999.99 261.0 253.0 -999.99 183.0 -999.99 19.95
"2023-03-03 02:00:00" -999.99 19.6 1006.2 1011.94 -999.99 -999.99 19.4 38.5 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 19.4
"2023-03-03 03:00:00" -999.99 21.6 1005.9 1011.64 -999.99 -999.99 21.4 30.4 -999.99 -999.99 -999.99 260.5 253.0 -999.99 -999.99 0.9 21.4
"2023-03-03 04:00:00" -999.99 21.6 1005.9 1011.64 -999.99 -999.99 21.4 31.5 -999.99 -999.99 -999.99 268.0 312.5 -999.99 -999.99 1.15 21.4
"2023-03-03 05:00:00" -999.99 22.6 1006.6 1012.34 -999.99 -999.99 22.5 31.0 -999.99 -999.99 -999.99 351.0 1256.0 0.5 -999.99 0.7 22.4
"2023-03-03 06:00:00" -999.99 24.35 1007.35 1013.1 -999.99 -999.99 24.3 29.8 -999.99 -999.99 -999.99 443.0 2203.0 1.0 -999.99 0.7 24.0
"2023-03-03 07:00:00" -999.99 25.35 1008.1 1013.85 -999.99 -999.99 25.2 30.25 -999.99 -999.99 -999.99 531.5 3125.5 1.5 158.0 1.2 25.1
"2023-03-03 08:00:00" -999.99 22.3 1009.6 1015.36 -999.99 -999.99 22.25 61.45 -999.99 -999.99 -999.99 605.5 3865.5 1.9 182.0 3.4 22.4
"2023-03-03 09:00:00" -999.99 22.1 1009.6 1015.36 -999.99 -999.99 22.0 61.1 -999.99 -999.99 -999.99 626.0 4101.0 2.0 186.0 2.8 22.2
"2023-03-03 10:00:00" -999.99 22.6 1009.1 1014.86 -999.99 -999.99 22.5 62.3 -999.99 -999.99 -999.99 612.0 3906.0 1.9 195.0 2.3 22.6
"2023-03-03 11:00:00" -999.99 23.1 1008.7 1014.45 -999.99 -999.99 22.9 61.1 -999.99 -999.99 -999.99 578.5 3575.5 1.7 191.0 2.2 23.1
"2023-03-03 12:00:00" -999.99 22.8 1008.9 1014.65 -999.99 -999.99 22.6 61.5 -999.99 -999.99 -999.99 486.5 2665.0 1.2 196.5 1.75 22.8
"2023-03-03 13:00:00" -999.99 22.6 1008.9 1014.65 -999.99 -999.99 22.3 62.3 -999.99 -999.99 -999.99 400.0 1648.0 0.8 193.0 1.4 22.5
"2023-03-03 14:00:00" -999.99 21.2 1009.1 1014.86 -999.99 -999.99 20.9 65.9 -999.99 -999.99 -999.99 300.0 653.5 0.2 185.5 -999.99 20.9
"2023-03-03 15:00:00" -999.99 20.4 1009.6 1015.36 -999.99 -999.99 20.1 71.8 -999.99 -999.99 -999.99 264.0 279.5 -999.99 157.0 1.1 20.05
"2023-03-03 16:00:00" -999.99 19.5 1010.2 1015.96 -999.99 -999.99 19.2 75.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 153.0 0.9 19.2
"2023-03-03 17:00:00" -999.99 18.3 1011.4 1017.17 -999.99 -999.99 18.0 87.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 166.5 0.9 17.95
"2023-03-03 18:00:00" -999.99 17.4 1011.9 1017.67 -999.99 -999.99 17.2 91.9 -999.99 -999.99 -999.99 261.0 253.0 -999.99 193.0 -999.99 17.1
"2023-03-03 19:00:00" -999.99 17.5 1012.5 1018.27 -999.99 -999.99 17.2 93.5 -999.99 -999.99 -999.99 261.0 253.0 -999.99 149.0 -999.99 17.1
"2023-03-03 20:00:00" -999.99 17.5 1013.1 1018.88 -999.99 -999.99 17.2 92.8 -999.99 -999.99 -999.99 261.0 253.0 -999.99 138.0 -999.99 17.1
"2023-03-03 21:00:00" -999.99 17.5 1013.4 1019.18 -999.99 -999.99 17.15 93.85 -999.99 -999.99 -999.99 261.0 253.0 -999.99 150.0 0.7 17.1
"2023-03-03 22:00:00" -999.99 17.0 1013.8 1019.58 -999.99 -999.99 16.7 93.2 -999.99 -999.99 -999.99 260.0 253.0 -999.99 187.5 -999.99 16.6
"2023-03-03 23:00:00" -999.99 16.5 1014.0 1019.78 -999.99 -999.99 16.2 94.1 -999.99 -999.99 -999.99 260.0 253.0 -999.99 58.0 -999.99 16.2
"2023-03-04 00:00:00" -999.99 15.3 1013.9 1019.68 -999.99 -999.99 15.0 96.95 -999.99 -999.99 -999.99 261.0 253.0 -999.99 346.0 -999.99 15.0
"2023-03-04 01:00:00" -999.99 15.3 1014.0 1019.78 -999.99 -999.99 15.0 95.9 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.0
"2023-03-04 02:00:00" -999.99 15.2 1014.2 1019.98 -999.99 -999.99 14.8 95.65 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.85
"2023-03-04 03:00:00" -999.99 15.5 1014.6 1020.39 -999.99 -999.99 15.2 95.2 -999.99 -999.99 -999.99 261.0 254.0 -999.99 346.0 -999.99 15.2
"2023-03-04 04:00:00" -999.99 16.3 1015.0 1020.79 -999.99 -999.99 16.0 93.8 -999.99 -999.99 -999.99 271.5 363.0 -999.99 -999.99 0.6 15.9
"2023-03-04 05:00:00" -999.99 16.9 1015.8 1021.59 -999.99 -999.99 16.55 89.2 -999.99 -999.99 -999.99 326.0 887.0 0.4 -999.99 -999.99 16.4
"2023-03-04 06:00:00" -999.99 19.4 1016.3 1022.1 -999.99 -999.99 19.0 79.0 -999.99 -999.99 -999.99 447.0 2226.5 1.0 106.0 -999.99 18.85
"2023-03-04 07:00:00" -999.99 19.8 1016.4 1022.2 -999.99 -999.99 19.7 75.1 -999.99 -999.99 -999.99 394.0 1576.0 0.7 157.0 -999.99 19.4
"2023-03-04 08:00:00" -999.99 19.7 1016.5 1022.3 -999.99 -999.99 19.45 76.7 -999.99 -999.99 -999.99 380.0 1482.0 0.65 165.0 -999.99 19.2
"2023-03-04 09:00:00" -999.99 20.65 1016.3 1022.1 -999.99 -999.99 20.4 69.8 -999.99 -999.99 -999.99 468.5 2236.5 1.1 166.0 1.1 20.45
"2023-03-04 10:00:00" -999.99 20.2 1015.5 1021.29 -999.99 -999.99 19.9 71.55 -999.99 -999.99 -999.99 466.0 2185.0 1.1 187.0 2.5 19.95
"2023-03-04 11:00:00" -999.99 19.9 1015.3 1021.09 -999.99 -999.99 19.6 70.2 -999.99 -999.99 -999.99 414.0 1796.0 0.8 192.0 2.7 19.7
"2023-03-04 12:00:00" -999.99 19.3 1015.3 1021.09 -999.99 -999.99 19.0 65.95 -999.99 -999.99 -999.99 384.5 1486.0 0.7 189.5 2.6 19.0
"2023-03-04 13:00:00" -999.99 19.5 1015.3 1021.09 -999.99 -999.99 19.2 62.35 -999.99 -999.99 -999.99 414.5 1794.0 0.85 200.0 2.1 19.35
"2023-03-04 14:00:00" -999.99 18.4 1015.7 1021.49 -999.99 -999.99 18.0 65.85 -999.99 -999.99 -999.99 314.5 783.5 0.3 201.5 1.9 18.05
"2023-03-04 15:00:00" -999.99 17.4 1015.8 1021.59 -999.99 -999.99 17.1 70.9 -999.99 -999.99 -999.99 265.0 295.0 -999.99 204.0 1.2 17.0
"2023-03-04 16:00:00" -999.99 16.75 1016.5 1022.3 -999.99 -999.99 16.4 75.4 -999.99 -999.99 -999.99 261.0 253.0 -999.99 190.0 -999.99 16.3
"2023-03-04 17:00:00" -999.99 16.3 1016.9 1022.7 -999.99 -999.99 16.0 78.1 -999.99 -999.99 -999.99 260.0 253.0 -999.99 182.0 -999.99 16.0
"2023-03-04 18:00:00" -999.99 15.5 1017.2 1023.0 -999.99 -999.99 15.2 82.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 135.0 -999.99 15.1
"2023-03-04 19:00:00" -999.99 14.9 1017.4 1023.2 -999.99 -999.99 14.6 83.55 -999.99 -999.99 -999.99 261.0 253.0 -999.99 62.0 -999.99 14.6
"2023-03-04 20:00:00" -999.99 13.4 1017.2 1023.0 -999.99 -999.99 13.1 88.8 -999.99 -999.99 -999.99 260.5 253.0 -999.99 -999.99 -999.99 13.1
"2023-03-04 21:00:00" -999.99 13.5 1016.8 1022.6 -999.99 -999.99 13.2 89.0 -999.99 -999.99 -999.99 260.0 253.0 -999.99 355.0 -999.99 13.2
"2023-03-04 22:00:00" -999.99 12.6 1016.7 1022.5 -999.99 -999.99 12.3 91.8 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 12.2
